Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Total_Cost,Profit,Sales_Channel,Payment_Method,Customer_Rating
ORD-00942,2026-03-31,C1357,Consumer,East,Quebec City,Furniture,Office Chair,4,322.32,0.05,1224.82,740.0,484.82,Retail Store,Credit Card,4
ORD-00943,2025-12-21,C1379,Consumer,Central,Winnipeg,Electronics,Printer,3,200.41,0.15,511.05,336.0,175.05,Partner,Credit Card,4
ORD-00944,2026-01-17,C1255,Small Business,East,Montreal,Electronics,Laptop,10,865.27,0.05,8220.07,6200.0,2020.07,Retail Store,PayPal,3
ORD-00945,2025-10-12,C1441,Consumer,East,Quebec City,Accessories,Headset,4,89.95,0.05,341.81,152.0,189.81,Online,Bank Transfer,5
ORD-00946,2026-03-31,C1390,Small Business,West,Vancouver,Accessories,Mouse,2,38.12,0.1,68.62,28.0,40.62,Retail Store,Credit Card,5
ORD-00947,2025-12-11,C1376,Consumer,Central,Winnipeg,Accessories,Mouse,6,39.7,0.05,226.29,84.0,142.29,Retail Store,Credit Card,3
ORD-00948,2026-02-02,C1265,Corporate,East,Halifax,Accessories,Headset,5,90.6,0.05,430.35,190.0,240.35,Online,Debit Card,5
ORD-00949,2026-01-26,C1127,Consumer,Central,Winnipeg,Accessories,Mouse,1,38.33,0.2,30.66,14.0,16.66,Retail Store,PayPal,5
ORD-00950,2026-02-09,C1063,Small Business,West,Calgary,Accessories,Headset,2,90.96,0.1,163.73,76.0,87.73,Retail Store,PayPal,5
ORD-00951,2025-09-28,C1284,Consumer,West,Victoria,Electronics,Webcam,1,121.64,0,121.64,55.0,66.64,Online,Bank Transfer,4
ORD-00952,2025-03-01,C1402,Small Business,East,Montreal,Accessories,Headset,6,87.81,0.05,500.52,228.0,272.52,Partner,PayPal,5
ORD-00953,2026-05-22,C1350,Small Business,West,Vancouver,Accessories,Keyboard,1,66.76,0,66.76,28.0,38.76,Online,PayPal,
ORD-00954,2025-02-12,C1439,Small Business,East,Halifax,Accessories,Mouse,1,40.7,0,40.7,14.0,26.7,Online,Credit Card,5
ORD-00955,2025-08-29,C1424,Consumer,Central,Toronto,Electronics,Monitor,2,251.75,0,503.5,290.0,213.5,Online,Credit Card,5
ORD-00956,2026-03-13,C1240,Small Business,Central,Toronto,Electronics,Laptop,1,913.67,0.05,867.99,620.0,247.99,Online,Credit Card,5
ORD-00957,2025-06-14,C1261,Corporate,Central,Toronto,Accessories,Headset,8,92.76,0.05,704.98,304.0,400.98,Online,Debit Card,5
ORD-00958,2026-01-23,C1114,Corporate,East,Montreal,Accessories,Keyboard,2,73.04,0,146.08,56.0,90.08,Online,Credit Card,5
ORD-00959,2026-06-25,C1124,Consumer,West,Calgary,Electronics,Webcam,3,120.89,0,362.67,165.0,197.67,Online,Debit Card,5
ORD-00960,2026-01-06,C1185,Consumer,West,Victoria,Furniture,Office Chair,3,342.54,0.1,924.86,555.0,369.86,Online,PayPal,4
ORD-00961,2026-06-02,C1064,Consumer,West,Victoria,Electronics,Webcam,3,123.91,0.05,353.14,165.0,188.14,Online,Bank Transfer,4
ORD-00962,2025-05-22,C1253,Consumer,East,Quebec City,Accessories,Headset,1,86.83,0.05,82.49,38.0,44.49,Online,Debit Card,4
ORD-00963,2026-04-10,C1445,Small Business,West,Vancouver,Electronics,Monitor,2,240.02,0.05,456.04,290.0,166.04,Retail Store,Bank Transfer,3
ORD-00964,2025-01-25,C1205,Corporate,East,Montreal,Electronics,Monitor,1,246.35,0.15,209.4,145.0,64.4,Partner,PayPal,4
ORD-00965,2025-05-02,C1229,Consumer,Central,Ottawa,Electronics,Printer,3,208.4,0,625.2,336.0,289.2,Retail Store,Bank Transfer,5
ORD-00966,2026-03-23,C1077,Small Business,Central,Ottawa,Accessories,Keyboard,3,70.06,0.15,178.65,84.0,94.65,Retail Store,PayPal,3
ORD-00967,2026-04-10,C1252,Small Business,Central,Ottawa,Electronics,Webcam,1,116.78,0.1,105.1,55.0,50.1,Online,Credit Card,5
ORD-00968,2026-06-15,C1073,Consumer,East,Halifax,Accessories,USB-C Hub,5,77.42,0,387.1,155.0,232.1,Online,Debit Card,3
ORD-00969,2026-03-17,C1249,Consumer,East,Quebec City,Electronics,Printer,5,195.75,0,978.75,560.0,418.75,Online,Debit Card,
ORD-00970,2025-06-23,C1429,Corporate,Central,Ottawa,Electronics,Printer,4,194.13,0,776.52,448.0,328.52,Retail Store,Credit Card,4
ORD-00971,2025-02-10,C1292,Corporate,East,Halifax,Accessories,Mouse,1,41.76,0,41.76,14.0,27.76,Online,Bank Transfer,5
ORD-00972,2026-06-18,C1252,Small Business,West,Victoria,Accessories,Headset,6,93.49,0,560.94,228.0,332.94,Partner,Credit Card,5
ORD-00973,2025-05-21,C1080,Corporate,Central,Winnipeg,Electronics,Monitor,8,239.35,0,1914.8,1160.0,754.8,Retail Store,PayPal,5
ORD-00974,2026-04-10,C1051,Consumer,East,Halifax,Accessories,USB-C Hub,3,76.3,0.15,194.56,93.0,101.56,Retail Store,Debit Card,5
ORD-00975,2025-02-06,C1240,Small Business,East,Halifax,Electronics,Laptop,1,872.6,0,872.6,620.0,252.6,Partner,Bank Transfer,4
ORD-00976,2025-07-11,C1109,Small Business,East,Quebec City,Accessories,Headset,1,92.0,0.05,87.4,38.0,49.4,Online,Bank Transfer,3
ORD-00977,2025-03-10,C1298,Consumer,Central,Winnipeg,Electronics,Printer,1,197.6,0,197.6,112.0,85.6,Online,PayPal,4
ORD-00978,2026-05-11,C1322,Corporate,East,Halifax,Accessories,Keyboard,5,69.92,0.1,314.64,140.0,174.64,Partner,PayPal,5
ORD-00979,2026-05-08,C1166,Corporate,Central,Toronto,Accessories,Mouse,1,41.87,0,41.87,14.0,27.87,Retail Store,Bank Transfer,4
ORD-00980,2025-04-29,C1430,Consumer,West,Victoria,Furniture,Office Chair,3,342.6,0,1027.8,555.0,472.8,Online,Bank Transfer,
ORD-00981,2025-08-29,C1133,Corporate,West,Victoria,Accessories,Headset,2,92.44,0,184.88,76.0,108.88,Retail Store,Bank Transfer,5
ORD-00982,2026-02-05,C1023,Consumer,Central,Ottawa,Furniture,Standing Desk,1,557.48,0,557.48,330.0,227.48,Online,Bank Transfer,5
ORD-00983,2026-02-24,C1066,Small Business,West,Calgary,Accessories,Keyboard,2,70.77,0.2,113.23,56.0,57.23,Online,Credit Card,3
ORD-00984,2026-01-24,C1185,Small Business,West,Calgary,Furniture,Office Chair,6,330.61,0.1,1785.29,1110.0,675.29,Retail Store,Debit Card,4
ORD-00985,2026-02-10,C1006,Corporate,East,Montreal,Accessories,Headset,4,92.09,0,368.36,152.0,216.36,Online,Credit Card,3
ORD-00986,2026-06-24,C1352,Consumer,West,Calgary,Furniture,Standing Desk,4,557.23,0,2228.92,1320.0,908.92,Online,Credit Card,4
ORD-00987,2025-10-06,C1037,Consumer,East,Montreal,Furniture,Standing Desk,3,527.16,0,1581.48,990.0,591.48,Retail Store,Credit Card,5
ORD-00988,2025-01-16,C1439,Consumer,East,Halifax,Electronics,Printer,6,206.62,0,1239.72,672.0,567.72,Retail Store,PayPal,5
ORD-00989,2026-03-12,C1192,Consumer,East,Halifax,Electronics,Laptop,1,906.85,0.2,725.48,620.0,105.48,Online,Bank Transfer,5
ORD-00990,2025-04-06,C1254,Consumer,West,Victoria,Accessories,USB-C Hub,1,79.05,0.05,75.1,31.0,44.1,Retail Store,PayPal,5
ORD-00991,2025-04-21,C1329,Consumer,Central,Toronto,Electronics,Printer,10,201.25,0,2012.5,1120.0,892.5,Online,PayPal,5
ORD-00992,2025-05-28,C1206,Consumer,East,Montreal,Electronics,Monitor,2,239.59,0.05,455.22,290.0,165.22,Partner,Debit Card,
ORD-00993,2025-03-02,C1208,Consumer,Central,Ottawa,Furniture,Standing Desk,1,553.58,0,553.58,330.0,223.58,Online,PayPal,3
ORD-00994,2025-08-03,C1284,Corporate,East,Quebec City,Accessories,USB-C Hub,2,79.85,0.05,151.71,62.0,89.71,Online,Credit Card,4
ORD-00995,2026-03-12,C1445,Consumer,East,Montreal,Furniture,Standing Desk,1,533.35,0,533.35,330.0,203.35,Retail Store,Credit Card,4
ORD-00996,2026-03-11,C1222,Small Business,Central,Toronto,Accessories,USB-C Hub,2,78.36,0,156.72,62.0,94.72,Retail Store,PayPal,5
ORD-00997,2026-06-20,C1365,Consumer,Central,Winnipeg,Furniture,Office Chair,2,339.98,0.1,611.96,370.0,241.96,Online,PayPal,5
ORD-00998,2026-04-29,C1424,Small Business,Central,Toronto,Furniture,Office Chair,6,330.79,0,1984.74,1110.0,874.74,Partner,Credit Card,
ORD-00999,2025-11-22,C1275,Corporate,Central,Toronto,Accessories,Keyboard,2,67.89,0.1,122.2,56.0,66.2,Online,PayPal,
ORD-01000,2025-04-07,C1007,Consumer,West,Calgary,Electronics,Webcam,2,118.13,0.15,200.82,110.0,90.82,Retail Store,PayPal,4
ORD-01001,2025-10-19,C1103,Small Business,Central,Winnipeg,Accessories,Headset,2,91.26,0.05,173.39,76.0,97.39,Partner,Debit Card,4
ORD-01002,2025-04-16,C1196,Small Business,East,Montreal,Accessories,Headset,1,91.29,0.05,86.73,38.0,48.73,Online,PayPal,5
ORD-01003,2026-04-30,C1084,Corporate,West,Vancouver,Electronics,Laptop,4,868.17,0.1,3125.41,2480.0,645.41,Online,Credit Card,
ORD-01004,2025-11-28,C1123,Consumer,West,Vancouver,Accessories,Keyboard,2,69.99,0,139.98,56.0,83.98,Retail Store,Bank Transfer,5
ORD-01005,2026-01-30,C1085,Consumer,East,Quebec City,Furniture,Office Chair,1,341.28,0.15,290.09,185.0,105.09,Retail Store,Debit Card,5
ORD-01006,2026-03-24,C1091,Consumer,East,Quebec City,Electronics,Webcam,3,121.81,0.15,310.62,165.0,145.62,Online,PayPal,3
ORD-01007,2026-04-23,C1091,Small Business,East,Quebec City,Furniture,Standing Desk,1,543.53,0.15,462.0,330.0,132.0,Partner,Debit Card,3
ORD-01008,2026-03-29,C1006,Consumer,Central,Winnipeg,Accessories,Mouse,1,39.01,0,39.01,14.0,25.01,Online,Credit Card,5
ORD-01009,2025-10-09,C1421,Small Business,East,Quebec City,Furniture,Standing Desk,1,575.9,0.1,518.31,330.0,188.31,Online,Bank Transfer,3
ORD-01010,2026-04-11,C1313,Small Business,Central,Toronto,Electronics,Webcam,3,118.42,0,355.26,165.0,190.26,Retail Store,Debit Card,4
ORD-01011,2025-05-15,C1436,Small Business,West,Victoria,Electronics,Monitor,1,251.09,0,251.09,145.0,106.09,Online,Credit Card,4
ORD-01012,2025-12-07,C1213,Small Business,East,Quebec City,Accessories,Keyboard,7,73.07,0.05,485.92,196.0,289.92,Partner,Credit Card,3
ORD-01013,2025-07-17,C1088,Consumer,East,Montreal,Accessories,Headset,1,90.04,0,90.04,38.0,52.04,Online,PayPal,3
ORD-01014,2025-10-08,C1059,Small Business,East,Quebec City,Electronics,Monitor,1,249.07,0.05,236.62,145.0,91.62,Retail Store,Debit Card,4
ORD-01015,2025-03-30,C1235,Consumer,West,Victoria,Electronics,Printer,3,202.75,0,608.25,336.0,272.25,Online,Debit Card,4
ORD-01016,2025-11-12,C1071,Small Business,East,Halifax,Accessories,Mouse,4,39.14,0,156.56,56.0,100.56,Online,Bank Transfer,5
ORD-01017,2025-08-20,C1296,Consumer,West,Victoria,Accessories,Mouse,1,39.95,0,39.95,14.0,25.95,Retail Store,PayPal,5
ORD-01018,2026-06-20,C1359,Corporate,Central,Winnipeg,Accessories,Keyboard,1,67.96,0.05,64.56,28.0,36.56,Online,PayPal,5
ORD-01019,2025-10-23,C1111,Small Business,West,Victoria,Accessories,USB-C Hub,2,77.68,0.05,147.59,62.0,85.59,Online,PayPal,
ORD-01020,2025-02-02,C1017,Consumer,West,Calgary,Accessories,Keyboard,2,71.1,0.05,135.09,56.0,79.09,Online,Credit Card,5
ORD-01021,2026-01-03,C1083,Consumer,West,Vancouver,Furniture,Standing Desk,2,542.18,0,1084.36,660.0,424.36,Partner,Debit Card,
ORD-01022,2025-01-23,C1370,Small Business,Central,Winnipeg,Electronics,Webcam,2,116.91,0.05,222.13,110.0,112.13,Retail Store,PayPal,5
ORD-01023,2026-05-10,C1055,Corporate,East,Quebec City,Accessories,Headset,1,93.83,0.15,79.76,38.0,41.76,Online,Bank Transfer,5
ORD-01024,2025-10-03,C1268,Consumer,East,Quebec City,Electronics,Printer,1,209.29,0.15,177.9,112.0,65.9,Partner,Debit Card,4
ORD-01025,2025-05-14,C1084,Consumer,East,Quebec City,Electronics,Laptop,10,896.27,0.1,8066.43,6200.0,1866.43,Retail Store,Credit Card,
ORD-01026,2025-06-01,C1078,Consumer,West,Vancouver,Accessories,Headset,1,92.01,0.05,87.41,38.0,49.41,Partner,Credit Card,5
ORD-01027,2026-05-04,C1425,Small Business,West,Victoria,Electronics,Monitor,2,254.2,0.15,432.14,290.0,142.14,Retail Store,Debit Card,
ORD-01028,2025-04-09,C1373,Consumer,Central,Toronto,Furniture,Office Chair,4,340.54,0.15,1157.84,740.0,417.84,Retail Store,Bank Transfer,5
ORD-01029,2025-03-15,C1256,Corporate,Central,Ottawa,Electronics,Printer,1,197.24,0,197.24,112.0,85.24,Online,Bank Transfer,3
ORD-01030,2025-03-21,C1092,Consumer,East,Montreal,Accessories,Keyboard,2,69.18,0,138.36,56.0,82.36,Online,Debit Card,5
ORD-01031,2025-10-19,C1427,Corporate,Central,Ottawa,Electronics,Webcam,1,122.18,0,122.18,55.0,67.18,Online,Bank Transfer,4
ORD-01032,2025-03-26,C1259,Consumer,Central,Winnipeg,electronics,Monitor,3,240.71,0,722.13,435.0,287.13,Retail Store,Bank Transfer,5
ORD-01033,2025-01-12,C1413,Consumer,Central,Winnipeg,Furniture,Standing Desk,2,528.87,0.1,951.97,660.0,291.97,Online,PayPal,
ORD-01034,2026-04-30,C1445,Consumer,East,Quebec City,accessories,USB-C Hub,10,82.07,0.05,779.66,310.0,469.66,Online,Debit Card,4
ORD-01035,2025-01-08,C1237,Consumer,Central,Winnipeg,Electronics,Printer,1,198.69,0.15,168.89,112.0,56.89,Retail Store,Credit Card,5
ORD-01036,2025-05-05,C1392,Small Business,Central,Ottawa,Furniture,Office Chair,1,335.76,0.05,318.97,185.0,133.97,Online,PayPal,3
ORD-01037,2025-07-03,C1018,Consumer,Central,Ottawa,Furniture,Standing Desk,1,542.14,0.05,515.03,330.0,185.03,Retail Store,Debit Card,5
ORD-01038,2025-06-29,C1234,Consumer,West,Calgary,Electronics,Monitor,1,246.12,0.15,209.2,145.0,64.2,Online,Bank Transfer,4
ORD-01039,2025-02-11,C1262,Small Business,West,Victoria,Furniture,Office Chair,1,316.83,0.1,285.15,185.0,100.15,Retail Store,PayPal,4
ORD-01040,2025-11-06,C1059,Small Business,Central,Ottawa,Electronics,Laptop,2,862.13,0.1,1551.83,1240.0,311.83,Retail Store,PayPal,4
ORD-01041,2025-11-07,C1140,Consumer,East, Halifax,Accessories,USB-C Hub,6,79.77,0,478.62,186.0,292.62,Retail Store,PayPal,4
ORD-01042,2026-05-29,C1400,Consumer,East,Montreal,Electronics,Printer,2,194.13,0,388.26,224.0,164.26,Online,Debit Card,5
ORD-01043,2025-10-09,C1113,Small Business,Central,Ottawa,Electronics,Printer,4,204.17,0,816.68,448.0,368.68,Online,PayPal,4
ORD-01044,2026-04-17,C1177,Consumer,East,Quebec City,Electronics,Printer,1,196.8,0,196.8,112.0,84.8,Partner,Debit Card,
ORD-01045,2026-04-19,C1292,Consumer,East,Quebec City,Accessories,Mouse,2,40.63,0.05,77.2,28.0,49.2,Online,Bank Transfer,4
ORD-01046,2025-12-20,C1299,Consumer,West,Vancouver,Accessories,USB-C Hub,4,76.23,0.1,274.43,124.0,150.43,Online,PayPal,4
ORD-01047,2026-03-18,C1310,Consumer,Central,Toronto,Accessories,Headset,2,86.68,0.15,147.36,76.0,71.36,Online,Credit Card,4
ORD-01048,2026-02-10,C1205,Consumer,West,Vancouver,Electronics,Monitor,2,255.85,0.1,460.53,290.0,170.53,Online,PayPal,5
ORD-01049,2025-08-11,C1390,Consumer,Central,Winnipeg,Accessories,Headset,1,94.13,0.15,80.01,38.0,42.01,Online,Bank Transfer,5
ORD-01050,2025-08-19,C1001,Corporate,Central,Ottawa,Electronics,Webcam,1,118.79,0.15,100.97,55.0,45.97,Online,Bank Transfer,5
ORD-01051,2025-06-26,C1114,Consumer,East,Montreal,furniture,Standing Desk,2,524.09,0,1048.18,660.0,388.18,Online,Credit Card,4
ORD-01052,2026-02-23,C1380,Small Business,West,Victoria,Electronics,Printer,1,197.4,0,197.4,112.0,85.4,Online,Debit Card,5
ORD-01053,2025-06-15,C1015,Corporate,Central,Ottawa,Accessories,Mouse,1,39.16,0,39.16,14.0,25.16,Partner,Bank Transfer,4
ORD-01054,2026-04-16,C1411,Consumer,West,Calgary,Electronics,Printer,2,202.82,0.05,385.36,224.0,161.36,Online,Debit Card,5
ORD-01055,2025-09-08,C1441,Consumer,Central,Winnipeg,Electronics,Monitor,1,262.38,0.15,223.02,145.0,78.02,Retail Store,Credit Card,5
ORD-01056,2026-03-04,C1246,Small Business,Central,Winnipeg,Accessories,USB-C Hub,1,76.18,0.05,72.37,31.0,41.37,Retail Store,PayPal,3
ORD-01057,2026-02-12,C1053,Corporate,East,Montreal,Furniture,Office Chair,2,339.47,0.05,644.99,370.0,274.99,Retail Store,PayPal,4
ORD-01058,2025-04-25,C1049,Consumer,East,Montreal,Furniture,Office Chair,2,320.42,0.1,576.76,370.0,206.76,Partner,Credit Card,5
ORD-01059,2026-04-15,C1132,Consumer,East,Quebec City,Accessories,Mouse,4,39.79,0,159.16,56.0,103.16,Retail Store,Credit Card,5
ORD-01060,2025-05-24,C1366,Corporate,West,Calgary,Accessories,Headset,1,88.25,0.1,79.42,38.0,41.42,Retail Store,PayPal,4
ORD-01061,2026-05-02,C1131,Corporate,East,Quebec City,Accessories,Headset,1,93.22,0.05,88.56,38.0,50.56,Online,Credit Card,4
ORD-01062,2025-08-05,C1207,Consumer,East,Quebec City,Accessories,Keyboard,2,73.46,0.1,132.23,56.0,76.23,Retail Store,Debit Card,
ORD-01063,2025-12-19,C1445,Consumer,East,Montreal,Electronics,Printer,5,199.69,0.15,848.68,560.0,288.68,Online,Debit Card,
ORD-01064,2026-05-11,C1404,Consumer,Central,Toronto,Electronics,Monitor,1,256.94,0,256.94,145.0,111.94,Online,Debit Card,4
ORD-01065,2026-01-01,C1268,Corporate,Central,Ottawa,Electronics,Printer,6,205.65,0.15,1048.82,672.0,376.82,Retail Store,Debit Card,4
ORD-01066,2026-01-08,C1433,Corporate,East,Montreal,Furniture,Standing Desk,3,575.38,0,1726.14,990.0,736.14,Retail Store,Credit Card,4
ORD-01067,2026-04-03,C1116,Small Business,East,Halifax,Accessories,Mouse,1,41.42,0.15,35.21,14.0,21.21,Online,Debit Card,
ORD-01068,2025-02-11,C1067,Small Business,East,Quebec City,Accessories,USB-C Hub,1,83.24,0.15,70.75,31.0,39.75,Retail Store,Credit Card,5
ORD-01069,2025-08-01,C1404,Consumer,West,Vancouver,Electronics,Printer,4,191.01,0.15,649.43,448.0,201.43,Online,Debit Card,4
ORD-01070,2026-05-05,C1004,Consumer,West,Victoria,Electronics,Monitor,2,244.99,0.05,465.48,290.0,175.48,Retail Store,Credit Card,5
ORD-01071,2026-03-30,C1307,Small Business,East,Montreal,Electronics,Printer,4,205.08,0,820.32,448.0,372.32,Online,Bank Transfer,5
ORD-01072,2025-06-30,C1140,Corporate,Central,Winnipeg,Electronics,Webcam,2,116.98,0.15,198.87,110.0,88.87,Online,Bank Transfer,5
ORD-01073,2025-04-25,C1221,Corporate,West,Victoria,Electronics,Laptop,1,860.89,0,860.89,620.0,240.89,Online,Credit Card,5
ORD-01074,2026-03-30,C1156,Consumer,Central,Winnipeg,Accessories,USB-C Hub,4,78.45,0,313.8,124.0,189.8,Online,Bank Transfer,5
ORD-01075,2025-04-16,C1087,Small Business,East,Quebec City,Electronics,Printer,1,197.91,0,197.91,112.0,85.91,Online,Debit Card,4
ORD-01076,2025-11-30,C1189,Small Business,East,Quebec City,Electronics,Printer,5,199.43,0.15,847.58,560.0,287.58,Online,PayPal,4
ORD-01077,2025-12-08,C1028,Consumer,East,Quebec City,Furniture,Office Chair,3,338.64,0.05,965.12,555.0,410.12,Online,PayPal,5
ORD-01078,2025-05-24,C1012,Consumer,Central,Ottawa,Electronics,Laptop,4,929.92,0,3719.68,2480.0,1239.68,Retail Store,Bank Transfer,5
ORD-01079,2026-01-27,C1038,Small Business,Central,Winnipeg,Accessories,USB-C Hub,3,78.18,0.05,222.81,93.0,129.81,Retail Store,Debit Card,4
ORD-01080,2025-11-30,C1249,Corporate,East,Quebec City,Electronics,Printer,4,203.75,0.1,733.5,448.0,285.5,Online,PayPal,4
ORD-01081,2026-01-20,C1068,Consumer,West,Vancouver,Electronics,Laptop,3,864.98,0.15,2205.7,1860.0,345.7,Online,PayPal,4
ORD-01082,2026-02-28,C1390,Consumer,West,Vancouver,Electronics,Printer,1,201.44,0,201.44,112.0,89.44,Online,PayPal,5
ORD-01083,2025-01-23,C1164,Consumer,West,Vancouver,Furniture,Office Chair,8,320.58,0.1,2308.18,1480.0,828.18,Retail Store,Debit Card,
ORD-01084,2026-04-17,C1061,Small Business,Central,Ottawa,Accessories,Mouse,3,38.08,0.1,102.82,42.0,60.82,Online,Bank Transfer,5
ORD-01085,2026-02-10,C1258,Corporate,Central,Toronto,Accessories,USB-C Hub,1,83.95,0.05,79.75,31.0,48.75,Online,Bank Transfer,5
ORD-01086,2025-10-17,C1408,Small Business,East,Quebec City,Electronics,Monitor,3,250.78,0.1,677.11,435.0,242.11,Partner,Bank Transfer,4
ORD-01087,2025-07-15,C1169,Consumer,West,Calgary,Furniture,Standing Desk,4,530.86,0.2,1698.75,1320.0,378.75,Partner,Debit Card,4
ORD-01088,2025-12-14,C1115,Consumer,Central,Winnipeg,Furniture,Standing Desk,5,543.94,0.1,2447.73,1650.0,797.73,Online,Bank Transfer,5
ORD-01089,2025-06-04,C1294,Consumer,Central,Toronto,Electronics,Printer,3,205.39,0.1,554.55,336.0,218.55,Online,Debit Card,5
ORD-01090,2025-07-13,C1276,Consumer,West,Vancouver,Accessories,Headset,1,92.5,0.15,78.62,38.0,40.62,Retail Store,Credit Card,5
ORD-01091,2025-12-02,C1013,Consumer,Central,Toronto,Accessories,Mouse,2,41.67,0,83.34,28.0,55.34,Partner,Bank Transfer,4
ORD-01092,2025-05-07,C1101,Corporate,Central,Toronto,Electronics,Webcam,5,119.25,0,596.25,275.0,321.25,Online,Bank Transfer,4
ORD-01093,2025-05-08,C1250,Small Business,West,Vancouver,Accessories,USB-C Hub,6,76.95,0.1,415.53,186.0,229.53,Online,PayPal,5
ORD-01094,2026-03-02,C1003,Consumer,West,Vancouver,Electronics,Monitor,4,248.91,0,995.64,580.0,415.64,Online,Bank Transfer,5
ORD-01095,2026-02-14,C1359,Corporate,West,Victoria,Furniture,Office Chair,8,323.41,0.15,2199.19,1480.0,719.19,Online,Bank Transfer,4
ORD-01096,2026-04-28,C1071,Corporate,West, Victoria,Furniture,Office Chair,1,330.6,0,330.6,185.0,145.6,Online,Credit Card,
ORD-01097,2025-03-04,C1077,Consumer,East,Montreal,Accessories,Headset,2,93.92,0,187.84,76.0,111.84,Online,PayPal,4
ORD-01098,2025-04-23,C1014,Consumer,West,Vancouver,Electronics,Webcam,1,121.45,0.15,103.23,55.0,48.23,Online,PayPal,3
ORD-01099,2025-01-30,C1080,Consumer,Central,Toronto,Accessories,Keyboard,6,70.17,0.05,399.97,168.0,231.97,Online,Credit Card,4
ORD-01100,2025-12-24,C1225,Consumer,West,Vancouver,Furniture,Standing Desk,12,569.58,0.2,5467.97,3960.0,1507.97,Online,Credit Card,4
ORD-01101,2025-11-15,C1252,Small Business,Central,Ottawa,accessories,Headset,2,91.94,0.05,174.69,76.0,98.69,Online,Debit Card,4
ORD-01102,2025-08-13,C1053,Consumer,East,Montreal,Accessories,Keyboard,1,72.7,0.05,69.06,28.0,41.06,Online,Debit Card,4
ORD-01103,2025-09-14,C1136,Corporate,West,Calgary,Accessories,Headset,1,90.68,0.05,86.15,38.0,48.15,Retail Store,PayPal,4
ORD-01104,2026-03-09,C1024,Corporate,Central,Winnipeg,Accessories,Keyboard,2,69.19,0.15,117.62,56.0,61.62,Online,Debit Card,4
ORD-01105,2025-01-15,C1439,Consumer,West,Calgary,Electronics,Laptop,5,898.26,0,4491.3,3100.0,1391.3,Online,Debit Card,5
ORD-01106,2026-02-20,C1172,Consumer,Central,Toronto,Electronics,Webcam,3,123.21,0,369.63,165.0,204.63,Online,Debit Card,5
ORD-01107,2025-09-19,C1400,Consumer,Central,Ottawa,Accessories,USB-C Hub,2,78.09,0.1,140.56,62.0,78.56,Partner,Bank Transfer,5
ORD-01108,2025-01-27,C1447,Consumer,East,Montreal,Electronics,Monitor,1,244.88,0.05,232.64,145.0,87.64,Online,PayPal,5
ORD-01109,2026-04-09,C1261,Corporate,Central,Winnipeg,Electronics,Monitor,8,259.63,0.15,1765.48,1160.0,605.48,Online,Debit Card,4
ORD-01110,2025-08-16,C1272,Small Business,West,Vancouver,Furniture,Office Chair,2,315.04,0.05,598.58,370.0,228.58,Retail Store,Debit Card,5
